,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
33,master,0.159999273,-3.04E-13,FALSE,slave1,0.099999942,9.42E-08,FALSE,slave2,-2.26E-07,-7.89E-08,FALSE,slave3,-4.44E-07,-5.65E-07,FALSE
34,master,0.180000225,-3.05E-13,FALSE,slave1,0.099999788,9.39E-08,FALSE,slave2,-3.23E-07,-7.61E-08,FALSE,slave3,1.47E-08,-5.66E-07,FALSE
35,master,0.199998482,-2.07E-13,FALSE,slave1,0.099999928,9.39E-08,FALSE,slave2,-3.77E-09,-7.64E-08,FALSE,slave3,2.86E-08,-5.64E-07,FALSE
36,master,0.21999876,-2.07E-13,FALSE,slave1,0.099999566,9.50E-08,FALSE,slave2,-1.76E-08,-7.67E-08,FALSE,slave3,-2.22E-07,-5.64E-07,FALSE
37,master,0.240000861,-2.04E-13,FALSE,slave1,0.100000708,9.34E-08,FALSE,slave2,7.95E-08,-7.83E-08,FALSE,slave3,5.65E-08,-5.65E-07,FALSE
38,master,0.259999961,-3.92E-13,FALSE,slave1,0.100000457,9.45E-08,FALSE,slave2,-5.17E-07,-7.61E-08,FALSE,slave3,7.10E-07,-5.66E-07,FALSE
39,master,0.279999383,-2.11E-13,FALSE,slave1,0.100000443,9.48E-08,FALSE,slave2,-3.78E-07,-7.61E-08,FALSE,slave3,2.23E-07,-5.65E-07,FALSE
40,master,0.300000614,-3.61E-13,FALSE,slave1,0.100000039,9.31E-08,FALSE,slave2,1.01E-08,-7.69E-08,FALSE,slave3,2.23E-07,-5.66E-07,FALSE
41,master,0.31999897,-2.01E-13,FALSE,slave1,0.099999969,9.42E-08,FALSE,slave2,3.01E-07,-7.69E-08,FALSE,slave3,-7.64E-07,-5.66E-07,FALSE
42,master,0.340000006,-1.89E-13,FALSE,slave1,0.100000415,9.34E-08,FALSE,slave2,2.46E-07,-7.72E-08,FALSE,slave3,-8.26E-08,-5.66E-07,FALSE
43,master,0.360000059,-2.78E-13,FALSE,slave1,0.100000401,9.53E-08,FALSE,slave2,1.07E-07,-7.72E-08,FALSE,slave3,1.68E-07,-5.65E-07,FALSE
44,master,0.379999944,-1.11E-13,FALSE,slave1,0.099999788,9.39E-08,FALSE,slave2,-1.56E-07,-7.69E-08,FALSE,slave3,-5.70E-07,-5.66E-07,FALSE
45,master,0.399999141,-1.09E-13,FALSE,slave1,0.099999426,9.62E-08,FALSE,slave2,-1.98E-07,-7.83E-08,FALSE,slave3,1.26E-07,-5.65E-07,FALSE
46,master,0.419997385,-1.04E-13,FALSE,slave1,0.100000192,9.48E-08,FALSE,slave2,-3.78E-07,-7.67E-08,FALSE,slave3,3.49E-07,-5.65E-07,FALSE
47,master,0.439998855,-1.98E-13,FALSE,slave1,0.099999482,9.50E-08,FALSE,slave2,4.96E-07,-7.53E-08,FALSE,slave3,-7.50E-07,-5.67E-07,FALSE
48,master,0.459999385,2.78E-14,FALSE,slave1,0.099999886,9.39E-08,FALSE,slave2,-1.76E-08,-7.61E-08,FALSE,slave3,-9.66E-08,-5.65E-07,FALSE
49,master,0.480000673,-4.21E-13,FALSE,slave1,0.099999705,9.56E-08,FALSE,slave2,2.88E-07,-7.61E-08,FALSE,slave3,6.96E-07,-5.68E-07,FALSE
50,master,0.499997416,-2.76E-13,FALSE,slave1,0.099999552,9.59E-08,FALSE,slave2,-8.70E-08,-7.64E-08,FALSE,slave3,-1.03E-06,-5.65E-07,FALSE
51,master,0.519999756,-2.44E-13,FALSE,slave1,0.100000081,9.76E-08,FALSE,slave2,4.40E-07,-7.53E-08,FALSE,slave3,-1.31E-08,-5.67E-07,FALSE
52,master,0.540001478,-2.20E-13,FALSE,slave1,0.100000541,9.56E-08,FALSE,slave2,-8.78E-07,-7.94E-08,FALSE,slave3,-6.11E-07,-5.67E-07,FALSE
53,master,0.56000076,-2.39E-13,FALSE,slave1,0.100000429,9.87E-08,FALSE,slave2,1.01E-08,-7.55E-08,FALSE,slave3,9.82E-08,-5.66E-07,FALSE
54,master,0.579999677,-2.90E-13,FALSE,slave1,0.099999593,9.62E-08,FALSE,slave2,-1.76E-08,-7.58E-08,FALSE,slave3,8.22E-10,-5.66E-07,FALSE
55,master,0.600000979,-2.45E-13,FALSE,slave1,0.100000318,9.70E-08,FALSE,slave2,-3.51E-07,-7.80E-08,FALSE,slave3,-5.42E-07,-5.64E-07,FALSE
56,master,0.620000812,-3.20E-13,FALSE,slave1,0.099999691,9.59E-08,FALSE,slave2,1.49E-07,-7.83E-08,FALSE,slave3,-4.44E-07,-5.65E-07,FALSE
57,master,0.640001829,-3.78E-13,FALSE,slave1,0.100000568,9.53E-08,FALSE,slave2,6.07E-07,-7.86E-08,FALSE,slave3,6.27E-07,-5.63E-07,FALSE
58,master,0.66000004,-2.50E-13,FALSE,slave1,0.100000081,9.67E-08,FALSE,slave2,5.17E-08,-7.83E-08,FALSE,slave3,-3.61E-07,-5.67E-07,FALSE
59,master,0.680001338,-3.43E-13,FALSE,slave1,0.100000178,9.62E-08,FALSE,slave2,8.29E-07,-7.83E-08,FALSE,slave3,2.10E-07,-5.64E-07,FALSE
60,master,0.69999983,-1.84E-13,FALSE,slave1,0.099999106,9.67E-08,FALSE,slave2,-5.93E-08,-7.72E-08,FALSE,slave3,-5.83E-07,-5.66E-07,FALSE
61,master,0.720000005,-1.50E-13,FALSE,slave1,0.100000624,9.67E-08,FALSE,slave2,-5.86E-07,-7.75E-08,FALSE,slave3,4.74E-07,-5.63E-07,FALSE
62,master,0.740001864,-1.72E-13,FALSE,slave1,0.099999357,9.62E-08,FALSE,slave2,-4.20E-07,-7.75E-08,FALSE,slave3,1.96E-07,-5.66E-07,FALSE
63,master,0.760000496,-4.65E-13,FALSE,slave1,0.099999969,9.81E-08,FALSE,slave2,6.20E-07,-7.64E-08,FALSE,slave3,3.21E-07,-5.63E-07,FALSE
64,master,0.77999997,-2.43E-13,FALSE,slave1,0.100000025,9.67E-08,FALSE,slave2,3.71E-07,-7.72E-08,FALSE,slave3,-3.05E-07,-5.65E-07,FALSE
65,master,0.799999584,-2.69E-13,FALSE,slave1,0.099999719,9.81E-08,FALSE,slave2,-4.20E-07,-7.92E-08,FALSE,slave3,-7.37E-07,-5.66E-07,FALSE
66,master,0.819999479,-2.25E-13,FALSE,slave1,0.099999997,9.90E-08,FALSE,slave2,-5.59E-07,-7.69E-08,FALSE,slave3,6.69E-07,-5.64E-07,FALSE
67,master,0.839998812,-7.61E-14,FALSE,slave1,0.100000011,9.76E-08,FALSE,slave2,-7.31E-08,-7.75E-08,FALSE,slave3,-3.89E-07,-5.65E-07,FALSE
68,master,0.86000039,-3.14E-13,FALSE,slave1,0.100000137,9.73E-08,FALSE,slave2,3.78E-08,-7.78E-08,FALSE,slave3,9.33E-07,-5.63E-07,FALSE
69,master,0.880001127,-2.64E-13,FALSE,slave1,0.099999858,9.78E-08,FALSE,slave2,1.01E-08,-7.86E-08,FALSE,slave3,4.04E-07,-5.63E-07,FALSE
70,master,0.90000018,-2.40E-13,FALSE,slave1,0.100000095,9.81E-08,FALSE,slave2,-4.20E-07,-7.67E-08,FALSE,slave3,-1.52E-07,-5.67E-07,FALSE
71,master,0.920000355,-2.70E-13,FALSE,slave1,0.100000833,9.78E-08,FALSE,slave2,6.56E-08,-7.69E-08,FALSE,slave3,-2.08E-07,-5.65E-07,FALSE
72,master,0.939998426,-4.11E-13,FALSE,slave1,0.099999496,9.53E-08,FALSE,slave2,-4.75E-07,-7.72E-08,FALSE,slave3,1.47E-08,-5.62E-07,FALSE
73,master,0.959999583,-1.04E-13,FALSE,slave1,0.099999747,9.70E-08,FALSE,slave2,-5.17E-07,-7.94E-08,FALSE,slave3,-3.05E-07,-5.64E-07,FALSE
74,master,0.98000046,-2.86E-13,FALSE,slave1,0.100000053,9.73E-08,FALSE,slave2,-4.75E-07,-7.94E-08,FALSE,slave3,3.35E-07,-5.64E-07,FALSE
75,master,0.999999934,-1.73E-13,FALSE,slave1,0.099999691,9.95E-08,FALSE,slave2,5.17E-08,-7.75E-08,FALSE,slave3,2.10E-07,-5.67E-07,FALSE
76,master,1.019999127,-1.44E-13,FALSE,slave1,0.100000276,9.73E-08,FALSE,slave2,-3.37E-07,-7.64E-08,FALSE,slave3,1.96E-07,-5.67E-07,FALSE
