,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,master,-0.500000282491063,-3.0743548107182595e-13,False,slave1,0.09999963523629452,9.448348285356835e-08,False,slave2,-3.1513760052025164e-08,-7.749156829840167e-08,False,slave3,-3.3306291761115575e-07,-5.637407661820114e-07,False
1,master,-0.48000011696964995,-2.7813887682894523e-13,False,slave1,0.0999999137823719,9.588531494337626e-08,False,slave2,5.649896137414206e-07,-7.721241999759996e-08,False,slave3,-4.091324472092761e-08,-5.662614671436933e-07,False
2,master,-0.45999968489533716,-3.1730381092207306e-13,False,slave1,0.10000087476633893,9.420311643560677e-08,False,slave2,-3.1513760052025164e-08,-7.693327169682536e-08,False,slave3,5.85121768616019e-07,-5.640208440666427e-07,False
3,master,-0.4399991686464245,-1.9672515556449703e-13,False,slave1,0.09999957952707902,9.53245821074531e-08,False,slave2,-3.228293612069638e-07,-8.084134790783243e-08,False,slave3,-2.3567969331412392e-07,-5.657013113744306e-07,False
4,master,-0.41999969055091074,-2.383571721201737e-13,False,slave1,0.09999944025404033,9.139945225599094e-08,False,slave2,2.45929669619345e-07,-7.35834920873946e-08,False,slave3,-2.700135553427435e-08,-5.645809998359324e-07,False
5,master,-0.39999980561149734,-3.592442127855845e-13,False,slave1,0.10000006698271448,9.252091792783727e-08,False,slave2,2.0431315516950682e-07,-7.804986489997798e-08,False,slave3,-3.608866959809928e-07,-5.657013113744306e-07,False
6,master,-0.37999979441018417,-1.683537072450689e-13,False,slave1,0.10000066585678088,9.420311643560677e-08,False,slave2,-1.7641588568456656e-08,-7.88873098023289e-08,False,slave3,3.6253154165211826e-07,-5.645809998359324e-07,False
7,master,-0.3600005267511702,-2.2910561288559613e-13,False,slave1,0.10000069371138863,9.420311643560677e-08,False,slave2,-7.313027450273069e-08,-7.832901320075259e-08,False,slave3,2.8646201206267152e-08,-5.634606882974071e-07,False
8,master,-0.33999918278535834,-2.516177403564481e-13,False,slave1,0.09999999734619512,9.644604777932653e-08,False,slave2,-5.309119334604914e-07,-7.804986489997798e-08,False,slave3,4.320909875775783e-07,-5.65141155605168e-07,False
9,master,-0.3199998730390444,-2.7721372090549264e-13,False,slave1,0.09999977450933321,9.280128434579885e-08,False,slave2,7.175835000615416e-07,-7.777071659917627e-08,False,slave3,1.1211753631751309e-07,-5.654212334897993e-07,False
10,master,-0.30000010033243096,-2.9139944506521963e-13,False,slave1,0.10000030374688026,9.476384927152993e-08,False,slave2,-3.769417084888149e-09,-7.38626403881692e-08,False,slave3,1.4734312020481255e-08,-5.65981389259062e-07,False
11,master,-0.2800003556840175,-2.0320124702871685e-13,False,slave1,0.10000006698271448,9.588531494337626e-08,False,slave2,-1.5636330340414173e-07,-7.665412339602365e-08,False,slave3,-3.608866959809928e-07,-5.654212334897993e-07,False
12,master,-0.25999960094040503,-1.5139251531498414e-13,False,slave1,0.10000009483732222,9.224055150987569e-08,False,slave2,1.3495229775079692e-07,-7.609582679447445e-08,False,slave3,8.429375794680866e-08,-5.648610777205367e-07,False
13,master,-0.24000020701949115,-2.5470159343464065e-13,False,slave1,0.10000002520080287,9.448348285356835e-08,False,slave2,2.45929669619345e-07,-7.804986489997798e-08,False,slave3,1.4734312020481255e-08,-5.65141155605168e-07,False
14,master,-0.21999969077057846,-2.349649337341723e-13,False,slave1,0.10000020625575318,9.392275001764518e-08,False,slave2,2.875461840700505e-07,-7.860816150152719e-08,False,slave3,-1.5220835820287798e-07,-5.629005325281445e-07,False
15,master,-0.19999997418036494,-3.1761219622988197e-13,False,slave1,0.10000003912810673,9.616568136136495e-08,False,slave2,-2.673406752726898e-07,-7.804986489997798e-08,False,slave3,5.572979902453146e-07,-5.645809998359324e-07,False
16,master,-0.18000059428855109,-2.1214442095548552e-13,False,slave1,0.09999999734619512,9.392275001764518e-08,False,slave2,1.2108012626809578e-07,-7.944560640390521e-08,False,slave3,-4.091324472092761e-08,-5.640208440666427e-07,False
17,master,-0.15999961507933885,-1.014340954481566e-13,False,slave1,0.10000059622026154,9.448348285356835e-08,False,slave2,-4.538593153559367e-08,-7.860816150152719e-08,False,slave3,9.468308874325745e-07,-5.662614671436933e-07,False
18,master,-0.13999996863462527,-1.3998225892564076e-13,False,slave1,0.10000041516531123,9.70067806152497e-08,False,slave2,-1.5636330340414173e-07,-7.721241999759996e-08,False,slave3,6.407693253574279e-07,-5.640208440666427e-07,False
19,master,-0.12000013981161187,-2.8368981236971246e-13,False,slave1,0.09999998341889126,9.588531494337626e-08,False,slave2,2.73674012586482e-07,-7.637497509524905e-08,False,slave3,5.6469979576104223e-08,-5.662614671436933e-07,False
20,master,-0.10000024084309854,-4.088942473445773e-13,False,slave1,0.09999971880011772,9.392275001764518e-08,False,slave2,-4.615510760426489e-07,-7.609582679447445e-08,False,slave3,5.6469979576104223e-08,-5.645809998359324e-07,False
21,master,-0.07999968250688588,-1.495422034680531e-13,False,slave1,0.10000024803766479,9.616568136136495e-08,False,slave2,1.2108012626809578e-07,-7.860816150152719e-08,False,slave3,7.798882172092153e-07,-5.65141155605168e-07,False
22,master,-0.059999138199773226,-1.7883880771093383e-13,False,slave1,0.09999966309090225,9.644604777932653e-08,False,slave2,-5.031675904942218e-07,-7.91664581031306e-08,False,slave3,-9.312741525765306e-07,-5.654212334897993e-07,False
23,master,-0.04000057199575852,-1.9610838494885335e-13,False,slave1,0.09999956559977516,9.504421568949152e-08,False,slave2,-6.696336482970439e-07,-8.000390300548152e-08,False,slave3,-3.469748067960743e-07,-5.673817786822186e-07,False
24,master,-0.020000364387045513,-2.852317389088087e-13,False,slave1,0.09999999734619512,9.644604777932653e-08,False,slave2,1.6269664071793394e-07,-7.804986489997798e-08,False,slave3,-1.2438457983130619e-07,-5.65981389259062e-07,False
25,master,2.781237670489503e-07,-3.19462508076813e-13,False,slave1,0.09999932883560937,9.448348285356835e-08,False,slave2,-4.7542324752708476e-07,-7.777071659917627e-08,False,slave3,-1.8003213657271505e-07,-5.657013113744306e-07,False
26,master,0.019999545782781028,-2.778304915211363e-13,False,slave1,0.09999989985506803,9.420311643560677e-08,False,slave2,-1.5636330340414173e-07,-7.88873098023289e-08,False,slave3,-2.0785591494255212e-07,-5.662614671436933e-07,False
27,master,0.039999865624293925,-1.8130589017350854e-13,False,slave1,0.09999963523629452,9.53245821074531e-08,False,slave2,1.3495229775079692e-07,-7.88873098023289e-08,False,slave3,2.37324538984382e-07,-5.679419344514541e-07,False
28,master,0.060000241582206765,-3.709628544827368e-13,False,slave1,0.10000020625575318,9.53245821074531e-08,False,slave2,1.2108012626809578e-07,-7.860816150152719e-08,False,slave3,-8.264891227568322e-08,-5.668216229129559e-07,False
29,master,0.08000058948191964,-1.4399126792728588e-13,False,slave1,0.10000031767418413,9.588531494337626e-08,False,slave2,4.540122418728726e-07,-7.721241999759996e-08,False,slave3,2.0950076061454492e-07,-5.65981389259062e-07,False
30,master,0.09999953447163394,-2.5315966689551854e-13,False,slave1,0.09999989985506803,9.672641419728812e-08,False,slave2,-5.309119334604914e-07,-7.637497509524905e-08,False,slave3,-2.3567969331412392e-07,-5.693423238746107e-07,False
31,master,0.12000014892424654,-2.5192612566425703e-13,False,slave1,0.09999992770967578,9.644604777932653e-08,False,slave2,-2.8121284675712566e-07,-7.88873098023289e-08,False,slave3,-5.139174770194335e-07,-5.64300921951274e-07,False
32,master,0.1400004407075595,-1.9271614656285191e-13,False,slave1,0.09999980236394095,9.560494852541468e-08,False,slave2,-1.979798178557146e-07,-7.832901320075259e-08,False,slave3,3.903553200228227e-07,-5.65981389259062e-07,False
33,master,0.1599997644829734,-2.0566832949129155e-13,False,slave1,0.10000069371138863,9.504421568949152e-08,False,slave2,3.985235559394659e-07,-7.860816150152719e-08,False,slave3,-1.1047269064638765e-07,-5.631806104127758e-07,False
34,master,0.17999953718958686,-1.745214134014798e-13,False,slave1,0.09999963523629452,9.672641419728812e-08,False,slave2,3.7077921297146155e-07,-7.693327169682536e-08,False,slave3,-1.3829646901709208e-07,-5.640208440666427e-07,False
35,master,0.19999925377980038,-1.874735963298936e-13,False,slave1,0.09999984414585257,9.588531494337626e-08,False,slave2,-1.5636330340414173e-07,-7.777071659917627e-08,False,slave3,-2.774153608697469e-07,-5.59819675797227e-07,False
36,master,0.22000028910541253,-1.1253596652966522e-13,False,slave1,0.10000020625575318,9.644604777932653e-08,False,slave2,-4.060623901092422e-07,-7.721241999759996e-08,False,slave3,1.1211753631751309e-07,-5.64300921951274e-07,False
37,master,0.2400006229760254,-4.3457657578012986e-14,False,slave1,0.09999969094550999,9.448348285356835e-08,False,slave2,-4.538593153559367e-08,-7.721241999759996e-08,False,slave3,-6.947720364277113e-07,-5.654212334897993e-07,False
38,master,0.26000056403183863,-7.213749120525003e-14,False,slave1,0.10000051265643832,9.448348285356835e-08,False,slave2,-5.925810301916218e-08,-7.860816150152719e-08,False,slave3,-2.700135553427435e-08,-5.640208440666427e-07,False
39,master,0.27999942484695306,-1.9579999964104444e-13,False,slave1,0.10000051265643832,9.476384927152993e-08,False,slave2,2.45929669619345e-07,-8.000390300548152e-08,False,slave3,4.599147659491501e-07,-5.65981389259062e-07,False
40,master,0.2999995763392661,-1.393654883099971e-13,False,slave1,0.09999955167247129,9.36423835996836e-08,False,slave2,-3.367015326905323e-07,-7.944560640390521e-08,False,slave3,-3.469748067960743e-07,-5.648610777205367e-07,False
41,master,0.3200000224426789,-1.529344418540804e-13,False,slave1,0.10000026196496867,9.392275001764518e-08,False,slave2,-2.673406752726898e-07,-8.084134790783243e-08,False,slave3,-1.0564811552433995e-06,-5.662614671436933e-07,False
42,master,0.3399995706836926,-1.159282049156925e-13,False,slave1,0.10000012269192995,9.53245821074531e-08,False,slave2,1.0720795478452727e-07,-7.860816150152719e-08,False,slave3,9.468308874325745e-07,-5.640208440666427e-07,False
43,master,0.3600005498929048,-3.721963957139983e-13,False,slave1,0.10000012269192995,9.336201718172202e-08,False,slave2,-1.7023547488771024e-07,-8.028305130625612e-08,False,slave3,1.2602942550243162e-07,-5.671017007975873e-07,False
44,master,0.3799999297847187,-2.0721025603038782e-13,False,slave1,0.10000033160148801,9.476384927152993e-08,False,slave2,-3.783180471421052e-07,-7.860816150152719e-08,False,slave3,5.155623226896916e-07,-5.673817786822186e-07,False
45,master,0.3999995481712323,-2.2232113611354155e-13,False,slave1,0.10000049872913445,9.36423835996836e-08,False,slave2,1.4882446923436543e-07,-7.804986489997798e-08,False,slave3,8.224228355627194e-10,-5.65981389259062e-07,False
46,master,0.42000026082754477,-2.0844379726164932e-13,False,slave1,0.10000010876462609,9.588531494337626e-08,False,slave2,-6.141449623627698e-07,-8.000390300548152e-08,False,slave3,3.068839849107094e-07,-5.657013113744306e-07,False
47,master,0.43999994935955833,-1.683537072450689e-13,False,slave1,0.10000022018305704,9.504421568949152e-08,False,slave2,3.784709736581737e-08,-8.056219960703073e-08,False,slave3,1.1211753631751309e-07,-5.654212334897993e-07,False
48,master,0.4599997781825717,-3.237799023862929e-13,False,slave1,0.09999978843663708,9.644604777932653e-08,False,slave2,-3.769417084888149e-09,-7.749156829840167e-08,False,slave3,-8.264891227568322e-08,-5.671017007975873e-07,False
49,master,0.4799999998203847,-4.0827747672895946e-13,False,slave1,0.09999976058202933,9.53245821074531e-08,False,slave2,2.1818532665307533e-07,-7.88873098023289e-08,False,slave3,2.512364281701679e-07,-5.64300921951274e-07,False
50,master,0.49999980058519816,-2.2818045696214354e-13,False,slave1,0.10000024803766479,9.448348285356835e-08,False,slave2,3.152905270380549e-07,-7.944560640390521e-08,False,slave3,4.320909875775783e-07,-5.657013113744306e-07,False
51,master,0.520000316834111,-1.2117075514862498e-13,False,slave1,0.10000065192947702,9.392275001764518e-08,False,slave2,-2.9508501824069416e-07,-7.88873098023289e-08,False,slave3,3.903553200228227e-07,-5.645809998359324e-07,False
52,master,0.5400002438608242,-2.2509660388392516e-13,False,slave1,0.09999985807315644,9.476384927152993e-08,False,slave2,-1.2861896043700471e-07,-7.860816150152719e-08,False,slave3,3.764434308370368e-07,-5.676618565668228e-07,False
53,master,0.5599994834616382,-2.5500997874244956e-13,False,slave1,0.10000023411036091,9.448348285356835e-08,False,slave2,-6.002727908792013e-07,-7.88873098023289e-08,False,slave3,1.4734312020481255e-08,-5.65981389259062e-07,False
54,master,0.58000084145655,-3.0188454553108457e-13,False,slave1,0.0999991756352668,9.53245821074531e-08,False,slave2,1.4882446923436543e-07,-7.525838189209643e-08,False,slave3,1.2602942550243162e-07,-5.65981389259062e-07,False
55,master,0.5999998706208644,-3.968672203396161e-13,False,slave1,0.10000024803766479,9.616568136136495e-08,False,slave2,-2.9508501824069416e-07,-7.804986489997798e-08,False,slave3,3.068839849107094e-07,-5.654212334897993e-07,False
56,master,0.6199995493812358,-2.812227299071636e-13,False,slave1,0.09999966309090225,9.672641419728812e-08,False,slave2,-3.783180471421052e-07,-7.777071659917627e-08,False,slave3,3.764434308370368e-07,-5.676618565668228e-07,False
57,master,0.6400002858880786,-1.3196424092229883e-13,False,slave1,0.09999924527178615,9.560494852541468e-08,False,slave2,-2.3959633230555277e-07,-8.084134790783243e-08,False,slave3,-1.2438457983130619e-07,-5.648610777205367e-07,False
58,master,0.6599998999876425,-1.8994067879244245e-13,False,slave1,0.10000020625575318,9.420311643560677e-08,False,slave2,1.3495229775079692e-07,-7.88873098023289e-08,False,slave3,7.242406604686738e-07,-5.64300921951274e-07,False
59,master,0.6799993737862966,-1.0729341629673275e-13,False,slave1,0.10000076334790797,9.224055150987569e-08,False,slave2,1.4882446923436543e-07,-7.665412339602365e-08,False,slave3,2.8646201206267152e-08,-5.65981389259062e-07,False
60,master,0.7000003908949591,-2.679621616708892e-13,False,slave1,0.10000035945609574,9.420311643560677e-08,False,slave2,-3.089571897233953e-07,-7.721241999759996e-08,False,slave3,4.599147659491501e-07,-5.665415450283246e-07,False
61,master,0.7200007064990724,-1.0420956321851437e-13,False,slave1,0.10000022018305704,9.616568136136495e-08,False,slave2,1.010275439954772e-08,-7.721241999759996e-08,False,slave3,5.294742118746101e-07,-5.693423238746107e-07,False
62,master,0.7400001802977265,-1.2302106699553016e-13,False,slave1,0.10000023411036091,9.560494852541468e-08,False,slave2,-1.841076463721461e-07,-7.777071659917627e-08,False,slave3,3.2079587409562793e-07,-5.665415450283246e-07,False
63,master,0.7599999346982003,-2.0998572380074558e-13,False,slave1,0.10000009483732222,9.476384927152993e-08,False,slave2,2.73674012586482e-07,-7.665412339602365e-08,False,slave3,-4.026223635366158e-07,-5.690622459899794e-07,False
64,master,0.779999829399584,-2.324978512716234e-13,False,slave1,0.10000030374688026,9.70067806152497e-08,False,slave2,-7.251223342313179e-07,-7.553753019289814e-08,False,slave3,-4.721818094629432e-07,-5.671017007975873e-07,False
65,master,0.7999997241009676,-4.4713402551425253e-13,False,slave1,0.10000093047555442,9.784787986913445e-08,False,slave2,-1.979798178557146e-07,-7.777071659917627e-08,False,slave3,2.0950076061454492e-07,-5.65981389259062e-07,False
66,master,0.8199987769968922,-1.4029064423344968e-13,False,slave1,0.0999998720004603,9.336201718172202e-08,False,slave2,6.559144033295439e-08,-7.637497509524905e-08,False,slave3,-3.608866959809928e-07,-5.685020902207439e-07,False
67,master,0.8399997941055547,-2.861568948322613e-13,False,slave1,0.09999984414585257,9.504421568949152e-08,False,slave2,-1.7641588568456656e-08,-7.804986489997798e-08,False,slave3,-3.3306291761115575e-07,-5.679419344514541e-07,False
68,master,0.8599995485060284,-1.8346458732824848e-13,False,slave1,0.09999976058202933,9.672641419728812e-08,False,slave2,-2.1185198933841576e-07,-7.88873098023289e-08,False,slave3,4.1817909839265976e-07,-5.668216229129559e-07,False
69,master,0.8799998641101416,-3.97175605647425e-13,False,slave1,0.09999989985506803,9.588531494337626e-08,False,slave2,-3.769417084888149e-09,-7.860816150152719e-08,False,slave3,-2.4959158249904245e-07,-5.668216229129559e-07,False
70,master,0.9000000394133452,-3.8884920233627415e-13,False,slave1,0.10000083298442733,9.616568136136495e-08,False,slave2,2.3205749813664384e-07,-7.693327169682536e-08,False,slave3,5.6469979576104223e-08,-5.685020902207439e-07,False
71,master,0.9199989520083597,-8.046389451640088e-14,False,slave1,0.10000052658374219,9.644604777932653e-08,False,slave2,1.3495229775079692e-07,-7.721241999759996e-08,False,slave3,7.038186876189012e-08,-5.64300921951274e-07,False
72,master,0.9399988467097434,-4.011846146490701e-13,False,slave1,0.10000016447384157,9.560494852541468e-08,False,slave2,-1.7641588568456656e-08,-7.721241999759996e-08,False,slave3,1.1211753631751309e-07,-5.65981389259062e-07,False
73,master,0.9599993026147664,-3.54396395746969e-14,False,slave1,0.09999992770967578,9.308165076376044e-08,False,slave2,-3.769417084888149e-09,-7.944560640390521e-08,False,slave3,-2.4959158249904245e-07,-5.654212334897993e-07,False
