,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
57,master,0.6399991634807997,-3.9501690849268505e-13,False,slave1,0.10000024803766479,3.6889331541265346e-12,False,slave2,2.73674012586482e-07,-1.557434374303123e-11,False,slave3,-4.304461419073202e-07,-6.917812801224415e-11,False
58,master,0.6599987775803636,-1.825394314047959e-13,False,slave1,0.10000009483732222,5.153290064971834e-12,False,slave2,-8.499718775834345e-07,-1.4117349005926943e-11,False,slave3,-2.3567969331412392e-07,-6.880409109409136e-11,False
59,master,0.6799979707771979,-3.077438663796607e-13,False,slave1,0.09999992770967578,6.493020855743011e-12,False,slave2,5.171926884938588e-08,-1.5357344526867887e-11,False,slave3,-1.3089466349355816e-08,-7.008205056444537e-11,False
60,master,0.6999984266822211,-3.006510042997972e-13,False,slave1,0.10000003912810673,5.901046785400027e-12,False,slave2,-3.5057370417410083e-07,-1.5357344526867887e-11,False,slave3,7.938001063941338e-07,-6.80871870009682e-11,False
61,master,0.719998040781785,-2.5562674935809324e-13,False,slave1,0.10000016447384157,5.028663944897711e-12,False,slave2,-4.338067330755119e-07,-1.3032352925100308e-11,False,slave3,-9.656080146146911e-08,-6.802484751460995e-11,False
62,master,0.7399982160849884,-1.695872484763304e-13,False,slave1,0.10000044301991896,5.963359845438742e-12,False,slave2,-3.783180471421052e-07,-1.4551347438253626e-11,False,slave3,8.429375794680866e-08,-6.91157885258859e-11,False
63,master,0.7600002153000199,-2.5747706120502426e-13,False,slave1,0.0999999137823719,7.832751646517496e-12,False,slave2,-4.892954190106533e-07,-1.2381355276606974e-11,False,slave3,-4.304461419073202e-07,-7.154702849387412e-11,False
64,master,0.7799994084968543,-2.6364476736143517e-13,False,slave1,0.10000024803766479,5.682951075276102e-12,False,slave2,-7.38994505714019e-07,-1.4427347886162179e-11,False,slave3,1.816769822438405e-07,-6.889760032363204e-11,False
65,master,0.7999997241009676,-3.6479514832635174e-13,False,slave1,0.09999957952707902,5.1221335349541305e-12,False,slave2,-8.700244598629919e-08,-1.5140345310701237e-11,False,slave3,7.038186876189012e-08,-7.123533106208288e-11,False
66,master,0.8200003203069006,-1.686620925528778e-13,False,slave1,0.09999984414585257,4.966350884862304e-12,False,slave2,4.540122418728726e-07,-1.3838350013714569e-11,False,slave3,6.964168820979694e-07,-6.880409109409136e-11,False
67,master,0.8400003553091941,-2.8183950052278143e-13,False,slave1,0.10000020625575318,5.83873372536462e-12,False,slave2,-4.338067330755119e-07,-1.2908353373005552e-11,False,slave3,-6.391244796863024e-07,-6.805601725778907e-11,False
68,master,0.8600008112142171,-2.0967733849293667e-13,False,slave1,0.10000022018305704,7.116151456103698e-12,False,slave2,-2.534685037891213e-07,-1.3621350797547918e-11,False,slave3,1.002478444173116e-06,-6.858590289183749e-11,False
69,master,0.8800004253137812,-2.513093550486392e-13,False,slave1,0.10000088869364282,6.804586155923354e-12,False,slave2,-1.841076463721461e-07,-1.5171345198727407e-11,False,slave3,1.816769822438405e-07,-6.970801364629588e-11,False
70,master,0.9000013021215338,-3.293308379270601e-13,False,slave1,0.10000076334790797,7.1473079861214015e-12,False,slave2,3.5690704148789304e-07,-1.3156352477195064e-11,False,slave3,6.964168820979694e-07,-7.092363363028833e-11,False
71,master,0.9199990923092695,-2.309559247325013e-13,False,slave1,0.09999966309090225,2.8477068436419227e-12,False,slave2,-5.447841049440599e-07,-1.4706346878374553e-11,False,slave3,-3.7479858516591136e-07,-7.070544542803446e-11,False
72,master,0.9399975840015545,-1.8562328448298842e-13,False,slave1,0.10000006698271448,6.243768615598074e-12,False,slave2,3.7077921297146155e-07,-1.6349340943622628e-11,False,slave3,8.429375794680866e-08,-6.945865570085958e-11,False
73,master,0.9600014071284144,-3.120612606891406e-13,False,slave1,0.10000037338339962,6.306081675633481e-12,False,slave2,3.5690704148789304e-07,-1.4427347886162179e-11,False,slave3,2.37324538984382e-07,-7.02378992803443e-11,False
74,master,0.9800000391216094,-1.3813194707870974e-13,False,slave1,0.09999976058202933,6.835742685941058e-12,False,slave2,-6.973779912641809e-07,-1.5357344526867887e-11,False,slave3,-2.774153608697469e-07,-6.864824237819904e-11,False
75,master,1.0000004950266326,-2.2941399819340504e-13,False,slave1,0.10000006698271448,8.206630006729938e-12,False,slave2,-1.2861896043700471e-07,-1.3931349677783154e-11,False,slave3,3.903553200228227e-07,-6.92404674986024e-11,False
